Date,Open,High,Low,Close,Adj Close,Volume
2021-03-09,129.091003,129.531006,129.039993,129.102997,129.102997,0
2021-03-10,129.154999,129.421997,129.050003,129.149994,129.149994,0
2021-03-11,129.309998,129.886993,129.220001,129.309006,129.309006,0
2021-03-12,130.085999,130.343994,129.809998,130.082001,130.082001,0
2021-03-15,130.393997,130.473007,130.000000,130.382004,130.382004,0
2021-03-16,130.147003,130.386993,129.492004,130.149002,130.149002,0
2021-03-17,129.755997,130.091003,129.755997,129.761993,129.761993,0
2021-03-18,130.477005,130.656998,129.910004,130.477005,130.477005,0
2021-03-19,129.811005,129.917007,129.309998,129.819000,129.819000,0
2021-03-22,129.399002,129.815994,129.134003,129.367996,129.367996,0
2021-03-23,129.802002,129.910004,128.876999,129.802994,129.802994,0
2021-03-24,128.496994,128.843994,128.279999,128.481003,128.481003,0
2021-03-25,128.511993,128.927002,128.498001,128.505997,128.505997,0
2021-03-26,128.563995,129.445007,128.529007,128.570999,128.570999,0
2021-03-29,129.389999,129.389999,128.832993,129.412003,129.412003,0
2021-03-30,129.250000,129.542999,129.179993,129.259995,129.259995,0
2021-03-31,129.287003,130.035995,129.261993,129.309998,129.309998,0
2021-04-01,129.875000,130.210007,129.639999,129.871002,129.871002,0
2021-04-02,130.287003,130.311996,130.029999,130.270004,130.270004,0
2021-04-05,130.209000,130.248001,129.809998,130.210007,130.210007,0
2021-04-06,130.238998,130.559006,129.834000,130.212006,130.212006,0
2021-04-07,130.367004,130.667007,130.151001,130.365005,130.365005,0
2021-04-08,130.440994,130.464005,129.576004,130.419998,130.419998,0
2021-04-09,130.250000,130.542999,130.029999,130.266006,130.266006,0
2021-04-12,130.516998,130.595993,129.880005,130.509995,130.509995,0
2021-04-13,130.285995,130.494995,129.809006,130.292007,130.292007,0
2021-04-14,130.214996,130.505997,130.042007,130.197998,130.197998,0
2021-04-15,130.460007,130.520996,130.039993,130.485992,130.485992,0
2021-04-16,130.067001,130.531006,129.973007,130.095993,130.095993,0
2021-04-19,130.078003,130.274994,129.690002,130.121994,130.121994,0
2021-04-20,130.186996,130.940002,130.014008,130.160004,130.160004,0
2021-04-21,130.104996,130.138000,129.649994,130.110001,130.110001,0
2021-04-22,130.039993,130.445999,129.701004,130.054993,130.054993,0
2021-04-23,129.701996,130.304001,129.600006,129.723999,129.723999,0
2021-04-26,130.419006,130.667007,130.223007,130.417999,130.417999,0
2021-04-27,130.660004,131.126007,130.582993,130.701996,130.701996,0
2021-04-28,131.460007,131.679993,131.380005,131.485001,131.485001,0
2021-04-29,131.675232,132.352005,131.589996,131.679993,131.679993,0
2021-04-30,132.070999,132.179993,131.419998,132.050995,132.050995,0
2021-05-03,131.429993,132.145004,131.429993,131.410004,131.410004,0
2021-05-04,131.548996,131.630997,131.149002,131.520004,131.520004,0
2021-05-05,131.320007,131.453995,131.000000,131.352997,131.352997,0
2021-05-06,131.113998,131.841003,131.113998,131.143997,131.143997,0
2021-05-07,131.529999,132.003006,131.470001,131.539993,131.539993,0
2021-05-10,132.130005,132.516006,132.093994,132.136002,132.136002,0
2021-05-11,132.141998,132.459000,131.794006,132.143005,132.143005,0
2021-05-12,132.009995,132.384995,131.729996,132.024002,132.024002,0
2021-05-13,132.505005,132.725998,132.046997,132.447006,132.447006,0
2021-05-14,132.270004,132.837997,132.240005,132.261993,132.261993,0
2021-05-17,132.910004,132.936005,132.500000,132.936005,132.936005,0
2021-05-18,132.820999,133.147003,132.710007,132.794006,132.794006,0
2021-05-19,133.048996,133.427994,132.643997,133.063004,133.063004,0
2021-05-20,132.973007,133.085007,132.710007,132.985992,132.985992,0
2021-05-21,133.050995,133.203995,132.539993,133.078995,133.078995,0
2021-05-24,132.662994,133.041000,132.509995,132.679993,132.679993,0
2021-05-25,132.919006,133.591995,132.830002,132.919998,132.919998,0
2021-05-26,133.268997,133.413528,133.059998,133.235992,133.235992,0
2021-05-27,133.100998,133.929001,132.919998,133.102005,133.102005,0
2021-05-28,133.889999,133.990997,133.610001,133.888000,133.888000,0
2021-05-31,133.983002,133.983002,133.649994,133.968002,133.968002,0
2021-06-01,133.929001,134.125000,133.740005,133.938995,133.938995,0
2021-06-02,133.764008,134.059998,133.639999,133.768997,133.768997,0
2021-06-03,133.807007,133.910995,133.634003,133.809998,133.809998,0
2021-06-04,133.759995,133.764999,133.139999,133.753006,133.753006,0
2021-06-07,133.339996,133.339996,132.869995,133.360001,133.360001,0
2021-06-08,133.212997,133.412994,133.119995,133.179993,133.179993,0
2021-06-09,133.261993,133.613007,133.179993,133.248001,133.248001,0
2021-06-10,133.511002,133.740997,133.100006,133.492004,133.492004,0
2021-06-11,133.160004,133.406998,132.750000,133.173996,133.173996,0
2021-06-14,132.889999,133.384003,132.660004,132.854004,132.854004,0
2021-06-15,133.360001,133.669998,133.278000,133.391998,133.391998,0
2021-06-16,133.464005,133.576004,133.059998,133.470993,133.470993,0
2021-06-17,132.839996,132.854004,131.289993,132.865997,132.865997,0
2021-06-18,131.408005,131.408005,130.615997,131.423996,131.423996,0
2021-06-21,130.781006,131.388000,130.061005,130.809998,130.809998,0
2021-06-22,131.481003,131.929001,131.199997,131.449997,131.449997,0
2021-06-23,132.119995,132.684998,132.009995,132.080002,132.080002,0
2021-06-24,132.389999,132.552994,132.110001,132.399994,132.399994,0
2021-06-25,132.296005,132.453003,132.139999,132.307007,132.307007,0
2021-06-28,132.326004,132.326004,131.848007,132.324997,132.324997,0
2021-06-29,131.936005,131.936005,131.279999,131.931000,131.931000,0
2021-06-30,131.513000,131.651001,131.259995,131.541000,131.541000,0
2021-07-01,131.742996,132.425995,131.550003,131.751999,131.751999,0
2021-07-02,132.184998,132.218994,131.660004,132.166000,132.166000,0
2021-07-05,131.755005,131.856003,131.529999,131.750000,131.750000,0
2021-07-06,131.550995,131.848007,130.705002,131.570999,131.570999,0
2021-07-07,130.692993,131.033997,130.460999,130.757004,130.757004,0
2021-07-08,130.459000,130.459000,129.630005,130.472000,130.472000,0
2021-07-09,130.054993,130.826004,129.945999,130.069000,130.069000,0
2021-07-12,130.841003,130.981003,130.462997,130.848999,130.848999,0
2021-07-13,130.899002,131.080994,130.307999,130.888596,130.888596,0
2021-07-14,130.216003,130.419006,130.031998,130.225998,130.225998,0
2021-07-15,130.153000,130.169006,129.789993,130.143005,130.143005,0
2021-07-16,129.651001,130.270996,129.630005,129.660004,129.660004,0
2021-07-19,129.804993,129.830994,128.889999,129.789993,129.789993,0
2021-07-20,129.164001,129.451996,128.649994,129.162003,129.162003,0
2021-07-21,129.520996,130.139999,129.139999,129.509995,129.509995,0
2021-07-22,129.994995,130.294006,129.550003,130.005005,130.005005,0
2021-07-23,129.656998,130.175995,129.645004,129.664001,129.664001,0
2021-07-26,130.134003,130.315994,129.686005,130.141006,130.141006,0
2021-07-27,130.214996,130.266006,129.550003,130.210007,130.210007,0
2021-07-28,129.794006,130.050003,129.610001,129.798004,129.798004,0
2021-07-29,130.149994,130.531998,129.899994,130.167007,130.167007,0
2021-07-30,130.076996,130.492996,130.026001,130.059998,130.059998,0
2021-08-02,130.147003,130.408005,129.667007,130.181000,130.181000,0
2021-08-03,129.748001,129.863007,129.179993,129.744003,129.744003,0
2021-08-04,129.347000,129.813004,129.149994,129.360992,129.360992,0
2021-08-05,129.654999,129.996994,129.625000,129.647995,129.647995,0
2021-08-06,129.867004,129.963318,129.580002,129.875000,129.875000,0
2021-08-09,129.539993,129.636993,129.389999,129.520004,129.520004,0
2021-08-10,129.459000,129.666000,129.399994,129.455994,129.455994,0
2021-08-11,129.613998,129.798996,129.570007,129.617004,129.617004,0
2021-08-12,129.582993,129.692001,129.399994,129.597000,129.597000,0
2021-08-13,129.576996,129.690002,129.369995,129.559006,129.559006,0
2021-08-16,129.272995,129.272995,128.490005,129.291000,129.291000,0
2021-08-17,128.714005,128.860992,128.350006,128.720993,128.720993,0
2021-08-18,128.259003,128.759003,128.220001,128.257004,128.257004,0
2021-08-19,128.561996,128.701004,127.942001,128.542999,128.542999,0
2021-08-20,128.184006,128.369003,127.930000,128.169998,128.169998,0
2021-08-23,128.529999,129.136002,128.474762,128.470001,128.470001,0
2021-08-24,128.802994,129.033005,128.589996,128.806000,128.806000,0
2021-08-25,128.996994,129.388000,128.750000,128.957001,128.957001,0
2021-08-26,129.475006,129.755997,129.240005,129.460007,129.460007,0
2021-08-27,129.320007,129.727005,129.149994,129.320007,129.320007,0
2021-08-30,129.598999,129.684006,129.470001,129.613998,129.613998,0
2021-08-31,129.686005,130.164001,129.580002,129.690994,129.690994,0
2021-09-01,129.977997,130.442001,129.970001,129.972000,129.972000,0
2021-09-02,130.382004,130.563004,130.130005,130.360001,130.360001,0
2021-09-03,130.542999,130.738007,130.199997,130.529999,130.529999,0
2021-09-06,130.473999,130.496002,130.240005,130.457001,130.457001,0
2021-09-07,130.391998,130.593994,130.292007,130.397995,130.397995,0
2021-09-08,130.621994,130.686996,130.169998,130.623993,130.623993,0
2021-09-09,130.220001,130.287003,129.669998,130.270004,130.270004,0
2021-09-10,129.787003,130.270004,129.677002,129.785004,129.785004,0
2021-09-13,129.822006,129.942001,129.580002,129.830002,129.830002,0
2021-09-14,129.904999,130.182007,129.580002,129.895996,129.895996,0
2021-09-15,129.485001,129.500000,129.048996,129.496994,129.496994,0
2021-09-16,129.291000,129.339996,128.589996,129.281998,129.281998,0
2021-09-17,129.037994,129.658997,128.919998,129.052994,129.052994,0
2021-09-20,128.979996,129.014999,128.141006,128.990005,128.990005,0
2021-09-21,128.313004,128.677994,127.999001,128.335007,128.335007,0
2021-09-22,127.961998,128.686996,127.919998,127.940002,127.940002,0
2021-09-23,128.347000,129.399002,128.339996,128.348999,128.348999,0
2021-09-24,129.533005,129.746994,129.388000,129.518997,129.518997,0
2021-09-27,129.817001,129.921997,129.479996,129.841003,129.841003,0
2021-09-28,129.768005,130.345993,129.667999,129.774994,129.774994,0
2021-09-29,130.313995,130.459000,129.686996,130.332001,130.332001,0
2021-09-30,129.839005,129.951004,129.000000,129.860992,129.860992,0
2021-10-01,129.003006,129.026001,128.546005,129.001007,129.001007,0
2021-10-04,128.794998,129.373993,128.660004,128.768997,128.768997,0
2021-10-05,128.897003,129.380005,128.759995,128.903000,128.903000,0
2021-10-06,129.304993,129.494995,128.343002,129.270996,129.270996,0
2021-10-07,128.729996,128.962006,128.630005,128.737000,128.737000,0
2021-10-08,129.078003,129.800003,128.990005,129.050003,129.050003,0
2021-10-11,129.820007,131.194000,129.820007,129.845001,129.845001,0
2021-10-12,131.016006,131.259995,130.753998,131.001007,131.001007,0
2021-10-13,130.910995,131.354996,130.869995,130.906998,130.906998,0
2021-10-14,131.384995,131.789001,131.378006,131.386002,131.386002,0
2021-10-15,131.938004,132.764999,131.923996,131.931000,131.931000,0
2021-10-18,132.544006,132.679001,132.139999,132.559998,132.559998,0
2021-10-19,132.750000,133.173996,132.626999,132.722000,132.722000,0
2021-10-20,133.235229,133.468994,132.748001,133.210007,133.210007,0
2021-10-21,133.278000,133.360992,132.389008,133.289993,133.289993,0
2021-10-22,132.354462,132.781006,132.039001,132.348007,132.348007,0
2021-10-25,132.279007,132.598999,131.860001,132.270004,132.270004,0
2021-10-26,132.061005,132.664001,131.960007,132.069000,132.069000,0
2021-10-27,132.416000,132.496002,131.589996,132.406006,132.406006,0
2021-10-28,131.953995,132.498001,131.559998,131.972000,131.972000,0
2021-10-29,132.772003,132.897995,131.684006,132.723007,132.723007,0
2021-11-01,132.026001,132.416000,131.779999,132.011002,132.011002,0
2021-11-02,132.354996,132.354996,131.477997,132.343994,132.343994,0
2021-11-03,131.960999,132.149994,131.759003,131.960007,131.960007,0
2021-11-04,132.490997,132.556000,131.000000,132.496002,132.496002,0
2021-11-05,131.522995,131.570999,130.809998,131.524994,131.524994,0
2021-11-08,131.246994,131.427002,130.899002,131.264008,131.264008,0
2021-11-09,131.229004,131.240997,130.686996,131.238007,131.238007,0
2021-11-10,130.901001,131.397003,130.639999,130.906998,130.906998,0
2021-11-11,130.845993,130.994003,130.449997,130.824005,130.824005,0
2021-11-12,130.520004,130.751999,130.264008,130.550995,130.550995,0
2021-11-15,130.423004,130.587997,130.070007,130.406006,130.406006,0
2021-11-16,129.731003,130.098999,129.658005,129.690002,129.690002,0
2021-11-17,130.033997,130.059006,129.393997,130.046997,130.046997,0
2021-11-18,129.253998,129.802002,129.085999,129.237000,129.237000,0
2021-11-19,129.947006,129.972000,127.999001,129.919006,129.919006,0
2021-11-22,128.692993,129.304993,128.559998,128.688995,128.688995,0
2021-11-23,129.054993,129.593994,128.970001,129.039993,129.039993,0
2021-11-24,129.479004,129.544006,128.764999,129.466995,129.466995,0
2021-11-25,129.309006,129.513000,129.240005,129.283005,129.283005,0
2021-11-26,129.011993,129.050995,127.925003,128.985992,128.985992,0
2021-11-29,128.373001,128.548004,127.530998,128.410995,128.410995,0
2021-11-30,128.526001,128.559998,127.668999,128.513000,128.513000,0
2021-12-01,128.326004,128.779007,127.709999,128.365997,128.365997,0
2021-12-02,127.757004,128.207993,127.703003,127.775002,127.775002,0
2021-12-03,127.792000,128.328003,127.597000,127.779999,127.779999,0
2021-12-06,127.723999,128.005997,127.510002,127.782997,127.782997,0
2021-12-07,128.020004,128.460999,127.625000,128.029007,128.029007,0
2021-12-08,127.963997,129.089996,127.824997,127.959999,127.959999,0
2021-12-09,128.992996,129.063004,127.930000,128.959000,128.959000,0
2021-12-10,128.139999,128.373001,127.838997,128.110001,128.110001,0
2021-12-13,128.386002,128.434006,128.011993,128.382004,128.382004,0
2021-12-14,128.143005,128.550995,128.020004,128.119995,128.119995,0
2021-12-15,128.039001,128.339005,128.000000,128.046005,128.046005,0
2021-12-16,128.903000,129.625000,128.460007,128.873001,128.873001,0
2021-12-17,128.852997,128.977005,127.980003,128.819000,128.819000,0
2021-12-20,127.651001,128.292999,127.500000,127.621002,127.621002,0
2021-12-21,128.162994,128.639008,128.052002,128.175003,128.175003,0
2021-12-22,128.692001,129.488007,128.550003,128.660995,128.660995,0
2021-12-23,129.259995,129.557007,129.059006,129.259995,129.259995,0
2021-12-24,129.585007,129.744995,129.311005,129.634995,129.634995,0
2021-12-27,129.460999,130.130005,129.375000,129.459000,129.459000,0
2021-12-28,130.070999,130.227997,129.660004,129.697006,129.697006,0
